[(1176.0, 170), (526.0, 340), (762.0, 351), (560.5, 110), (563.5, 129)]
[(1177.0, 170), (526.0, 340), (762.0, 351), (560.0, 111), (563.5, 129)]
[(1178.0, 169), (526.0, 340), (762.0, 352), (560.0, 111), (563.5, 128)]
[(1179.0, 169), (527.0, 341), (762.0, 352), (560.0, 111), (563.5, 129)]
[(1180.0, 169), (526.0, 341), (763.5, 352), (560.0, 111), (564.5, 129)]
[(1181.5, 169), (527.0, 341), (763.5, 353), (560.0, 111), (564.5, 129)]
[(1183.5, 170), (527.0, 342), (763.5, 353), (560.0, 112), (563.5, 130)]
[(1184.5, 171), (527.0, 341), (763.5, 354), (560.0, 112), (564.5, 130)]
[(1185.5, 171), (527.0, 341), (764.5, 354), (560.0, 112), (564.5, 130)]
[(1186.5, 171), (528.0, 341), (764.5, 355), (560.0, 112), (564.5, 130)]
[(1187.5, 171), (528.0, 341), (764.5, 355), (560.0, 112), (563.5, 129)]
[(1189.5, 172), (528.0, 342), (764.0, 355), (560.0, 112), (564.5, 130)]
[(1190.5, 173), (528.0, 341), (765.5, 356), (560.0, 112), (563.5, 130)]
[(1191.5, 173), (528.0, 342), (764.0, 356), (560.0, 112), (563.5, 130)]
[(1192.5, 174), (528.0, 341), (765.0, 357), (560.0, 112), (563.5, 131)]
[(1193.5, 175), (528.0, 342), (765.0, 357), (560.0, 112), (564.5, 131)]
[(1194.5, 176), (528.0, 341), (766.0, 358), (560.0, 112), (564.5, 131)]
[(1195.5, 176), (528.0, 342), (765.5, 357), (560.0, 112), (563.5, 131)]
[(1196.5, 176), (528.0, 341), (765.5, 357), (561.0, 113), (564.5, 131)]
[(1198.0, 176), (528.0, 342), (766.5, 357), (561.0, 113), (564.5, 131)]
[(1199.0, 176), (528.0, 341), (765.5, 357), (560.0, 113), (565.5, 131)]
[(1199.5, 177), (528.0, 341), (766.5, 357), (561.0, 113), (564.5, 131)]
[(1201.0, 178), (528.0, 341), (767.5, 358), (561.0, 113), (564.5, 131)]
[(1201.5, 177), (528.0, 342), (767.5, 357), (561.0, 113), (564.5, 131)]
[(1202.5, 177), (528.0, 341), (766.5, 357), (560.0, 114), (564.5, 131)]
[(1204.0, 178), (528.0, 342), (767.5, 357), (561.0, 114), (564.5, 132)]
[(1206.0, 179), (528.0, 341), (766.5, 357), (561.0, 114), (563.5, 132)]
[(1206.0, 179), (528.0, 341), (767.5, 358), (560.0, 114), (564.5, 132)]
[(1208.0, 179), (528.0, 341), (767.5, 357), (560.0, 114), (563.5, 132)]
[(1208.0, 180), (528.0, 341), (767.5, 357), (560.0, 114), (564.5, 132)]
[(1208.5, 180), (529.0, 341), (767.5, 357), (561.0, 115), (564.5, 133)]
[(1210.5, 180), (529.0, 342), (768.0, 356), (561.0, 115), (564.5, 134)]
[(1210.5, 180), (528.0, 341), (768.0, 356), (560.0, 115), (564.5, 134)]
[(1212.5, 181), (528.0, 341), (768.5, 357), (560.0, 115), (563.5, 134)]
[(1213.5, 183), (528.0, 341), (768.0, 356), (560.0, 115), (564.5, 134)]
[(1214.5, 182), (528.0, 341), (769.0, 357), (560.0, 115), (564.5, 134)]
[(1215.5, 183), (528.0, 341), (769.0, 357), (560.0, 115), (564.5, 134)]
[(1216.5, 184), (528.5, 342), (770.0, 357), (560.5, 115), (563.5, 134)]
[(1218.5, 185), (528.5, 341), (770.0, 357), (560.5, 115), (563.5, 134)]
[(1220.0, 186), (528.0, 342), (770.0, 357), (560.0, 116), (563.5, 134)]
[(1220.0, 186), (528.0, 341), (770.0, 357), (560.5, 115), (563.5, 134)]
[(1221.0, 186), (528.0, 341), (771.0, 358), (560.0, 116), (563.5, 135)]
[(1222.0, 188), (528.0, 341), (771.0, 358), (560.5, 115), (563.5, 135)]
[(1223.5, 189), (528.0, 341), (771.0, 357), (560.5, 115), (563.5, 135)]
[(1225.0, 189), (528.0, 341), (772.0, 357), (560.5, 115), (563.5, 135)]
[(1226.0, 190), (528.0, 341), (772.0, 358), (560.5, 115), (563.5, 135)]
[(1227.5, 190), (528.0, 341), (773.0, 358), (560.0, 116), (563.5, 135)]
[(1227.5, 190), (528.0, 340), (773.0, 358), (560.0, 116), (563.5, 135)]
[(1228.5, 190), (528.0, 340), (775.0, 358), (560.0, 116), (563.5, 135)]
[(1228.5, 190), (528.0, 340), (776.0, 358), (560.0, 116), (563.5, 135)]
[(1230.5, 190), (528.0, 340), (777.0, 358), (560.5, 116), (563.5, 135)]
[(1231.0, 191), (527.0, 339), (777.0, 358), (560.0, 117), (564.5, 135)]
[(1232.5, 191), (527.0, 339), (778.0, 358), (560.0, 118), (564.5, 136)]
[(1233.5, 190), (528.0, 338), (778.0, 358), (560.0, 118), (564.5, 135)]
[(1234.5, 190), (528.0, 338), (779.0, 358), (560.0, 118), (563.5, 136)]
[(1236.5, 190), (527.5, 337), (780.0, 358), (560.0, 118), (564.5, 136)]
[(1236.5, 190), (527.0, 338), (780.0, 359), (560.5, 117), (564.5, 136)]
[(1238.5, 190), (527.0, 336), (781.0, 359), (560.0, 117), (565.5, 136)]
[(1239.0, 191), (528.0, 337), (782.0, 359), (560.5, 117), (564.5, 137)]
[(1241.0, 192), (527.0, 336), (783.0, 359), (560.5, 117), (564.5, 137)]
[(1242.0, 192), (525.5, 336), (784.0, 359), (560.5, 117), (565.5, 137)]
[(1242.0, 193), (526.5, 336), (784.5, 358), (560.5, 117), (564.5, 137)]
[(1242.5, 193), (526.5, 336), (785.5, 358), (560.5, 117), (564.5, 137)]
[(1244.5, 194), (525.5, 335), (786.5, 359), (560.0, 118), (564.5, 137)]
[(1244.5, 195), (525.5, 335), (786.5, 359), (560.0, 119), (565.5, 138)]
[(1245.5, 196), (525.5, 334), (787.5, 359), (560.5, 118), (564.5, 138)]
[(1247.5, 197), (526.0, 334), (787.5, 359), (561.0, 118), (564.5, 137)]
[(1247.5, 197), (525.5, 334), (788.5, 359), (561.5, 118), (564.5, 137)]
[(1249.5, 198), (525.5, 334), (789.5, 359), (560.5, 118), (565.5, 137)]
[(1249.5, 198), (524.5, 334), (789.5, 359), (560.5, 118), (565.5, 137)]
[(1250.5, 199), (525.5, 334), (790.5, 359), (561.5, 118), (565.5, 138)]
[(1252.5, 200), (525.5, 334), (790.5, 360), (560.5, 118), (565.5, 139)]
[(1252.5, 201), (525.5, 333), (791.5, 360), (561.0, 119), (565.5, 138)]
[(1254.5, 202), (525.0, 333), (791.5, 360), (561.5, 119), (565.5, 138)]
[(1254.5, 202), (524.5, 333), (791.5, 360), (561.5, 119), (565.5, 138)]
[(1256.5, 203), (525.5, 333), (791.5, 360), (561.5, 119), (565.5, 139)]
[(1256.5, 203), (525.5, 333), (792.5, 360), (562.0, 120), (566.5, 139)]
[(1258.5, 203), (525.0, 333), (792.5, 360), (562.5, 121), (565.5, 139)]
[(1258.5, 203), (524.5, 333), (792.5, 360), (561.5, 120), (566.5, 140)]
[(1259.5, 203), (525.5, 333), (792.5, 359), (562.5, 120), (566.5, 140)]
[(1259.5, 204), (526.0, 333), (792.5, 359), (562.0, 120), (565.5, 140)]
[(1260.5, 205), (525.5, 333), (793.5, 359), (562.5, 121), (566.5, 140)]
[(1261.0, 208), (525.5, 333), (792.5, 359), (562.5, 121), (566.5, 140)]
[(1261.0, 205), (526.5, 333), (793.0, 360), (562.5, 121), (566.5, 140)]
[(1263.0, 206), (526.5, 333), (793.5, 359), (563.5, 121), (566.5, 140)]
[(1264.0, 207), (526.5, 333), (793.0, 360), (563.0, 122), (566.5, 140)]
[(1265.0, 207), (527.0, 332), (793.0, 360), (563.5, 122), (567.5, 140)]
[(1266.0, 209), (526.5, 330), (793.0, 360), (563.5, 122), (567.5, 140)]
[(1265.0, 212), (527.0, 332), (793.0, 360), (563.5, 122), (567.5, 141)]
[(1266.0, 212), (528.0, 331), (793.0, 360), (564.5, 122), (568.5, 142)]
[(1266.0, 212), (527.5, 329), (793.0, 360), (565.0, 123), (568.5, 141)]
[(1266.5, 211), (528.0, 330), (793.0, 360), (564.5, 123), (568.5, 141)]
[(1266.5, 214), (528.5, 330), (793.0, 360), (565.5, 123), (568.5, 142)]
[(1266.5, 213), (528.5, 330), (793.0, 360), (565.5, 123), (568.5, 142)]
[(1266.5, 213), (529.5, 330), (793.0, 360), (566.0, 123), (569.5, 142)]
[(1266.5, 213), (529.5, 330), (792.0, 359), (565.5, 123), (569.5, 142)]
[(1267.5, 214), (530.0, 330), (793.0, 360), (566.5, 123), (569.5, 143)]
[(1267.0, 214), (530.0, 330), (792.0, 359), (566.5, 123), (570.5, 143)]
[(1267.0, 213), (529.5, 329), (792.0, 359), (567.5, 124), (569.5, 143)]
[(1267.0, 214), (530.5, 329), (792.0, 359), (567.5, 125), (570.5, 143)]
[(1267.5, 214), (532.0, 328), (792.0, 359), (567.5, 124), (570.5, 143)]
[(1267.5, 214), (531.5, 326), (792.0, 360), (567.5, 124), (571.5, 143)]
[(1267.5, 215), (532.5, 326), (791.0, 359), (568.5, 124), (571.5, 144)]
[(1267.5, 214), (532.5, 326), (791.0, 360), (568.5, 124), (571.5, 144)]
[(1267.5, 215), (532.5, 326), (790.0, 360), (569.5, 125), (571.5, 144)]
[(1267.5, 215), (533.5, 325), (791.0, 360), (569.5, 125), (572.5, 145)]
[(1267.5, 215), (533.5, 325), (791.0, 360), (569.5, 125), (572.5, 145)]
[(1267.5, 215), (534.5, 324), (790.0, 360), (570.5, 125), (572.5, 145)]
[(1267.5, 215), (534.0, 324), (789.0, 360), (570.5, 125), (572.5, 145)]
[(1268.5, 215), (536.0, 325), (789.0, 359), (570.5, 125), (572.5, 145)]
[(1267.0, 215), (535.0, 325), (788.0, 359), (570.5, 125), (573.5, 145)]
[(1268.5, 215), (534.5, 325), (788.0, 359), (570.5, 125), (573.5, 145)]
[(1268.5, 215), (537.0, 324), (788.0, 360), (570.5, 125), (573.5, 145)]
[(1268.0, 215), (537.0, 324), (787.0, 360), (570.5, 125), (574.5, 145)]
[(1269.5, 215), (536.0, 323), (786.0, 360), (570.5, 125), (574.5, 145)]
[(1268.0, 214), (536.5, 322), (787.0, 359), (571.5, 125), (574.5, 145)]
[(1268.5, 215), (537.0, 323), (785.0, 359), (570.5, 126), (575.5, 145)]
[(1269.0, 215), (536.5, 323), (785.0, 359), (571.5, 126), (575.5, 146)]
[(1269.0, 214), (537.0, 323), (784.5, 360), (571.5, 126), (574.5, 146)]
[(1269.0, 214), (537.0, 323), (784.0, 359), (571.5, 127), (575.5, 146)]
[(1268.5, 214), (537.0, 323), (784.0, 359), (572.5, 127), (575.5, 146)]
[(1269.5, 215), (537.5, 322), (784.0, 359), (572.5, 127), (576.5, 146)]
[(1269.0, 214), (538.5, 322), (783.0, 359), (571.5, 126), (575.5, 146)]
[(1269.0, 214), (538.5, 322), (782.0, 359), (573.5, 127), (576.5, 146)]
[(1269.0, 215), (538.5, 322), (782.0, 359), (572.5, 127), (576.5, 146)]
[(1269.0, 214), (537.5, 321), (781.0, 359), (572.5, 127), (576.5, 146)]
[(1268.0, 214), (538.5, 321), (781.0, 359), (573.0, 128), (576.5, 146)]
[(1269.0, 215), (537.5, 321), (780.0, 359), (572.5, 129), (576.5, 146)]
[(1268.0, 214), (538.5, 321), (779.5, 360), (573.5, 128), (576.5, 147)]
[(1268.0, 214), (537.5, 322), (778.5, 360), (573.5, 128), (577.5, 148)]
[(1268.0, 213), (537.5, 321), (778.5, 360), (573.0, 129), (577.5, 148)]
[(1268.0, 213), (537.5, 321), (778.5, 360), (573.0, 129), (576.5, 148)]
[(1268.0, 213), (537.5, 321), (778.0, 361), (573.0, 130), (576.5, 148)]
[(1268.0, 213), (537.5, 321), (777.0, 362), (573.0, 130), (577.5, 148)]
[(1268.5, 212), (537.5, 321), (777.5, 361), (573.0, 130), (577.5, 148)]
[(1268.5, 211), (537.5, 321), (776.5, 361), (573.0, 131), (577.5, 148)]
[(1269.0, 210), (536.5, 321), (777.0, 361), (573.0, 131), (577.5, 149)]
[(1268.0, 210), (536.5, 321), (777.0, 362), (573.0, 131), (577.5, 149)]
[(1269.0, 210), (536.5, 321), (777.0, 362), (573.0, 131), (577.5, 150)]
[(1268.5, 209), (536.5, 321), (776.0, 362), (574.0, 132), (577.5, 150)]
[(1268.5, 208), (536.5, 321), (776.0, 362), (574.5, 132), (577.5, 150)]
[(1268.0, 208), (535.5, 321), (775.0, 362), (573.0, 132), (577.5, 150)]
[(1269.0, 209), (535.5, 321), (775.0, 362), (574.0, 133), (577.5, 151)]
[(1269.0, 208), (535.5, 321), (775.0, 362), (574.0, 133), (577.5, 151)]
[(1268.5, 208), (535.5, 321), (775.0, 362), (574.0, 133), (577.5, 151)]
[(1267.5, 205), (534.5, 321), (775.0, 362), (574.5, 133), (577.5, 152)]
[(1267.0, 205), (534.5, 320), (775.0, 362), (574.0, 133), (578.5, 152)]
[(1267.5, 206), (534.5, 321), (774.0, 362), (573.5, 134), (578.5, 151)]
[(1267.0, 206), (534.5, 321), (774.0, 362), (574.5, 137), (578.5, 152)]
[(1267.0, 204), (533.5, 321), (774.0, 363), (575.0, 138), (579.5, 152)]
[(1267.0, 204), (534.5, 320), (774.0, 363), (573.5, 138), (578.5, 152)]
[(1267.0, 204), (533.5, 321), (774.0, 362), (574.0, 139), (578.5, 152)]
[(1267.0, 204), (533.5, 321), (774.0, 363), (575.0, 139), (579.5, 152)]
[(1267.0, 204), (533.5, 322), (773.0, 363), (575.0, 139), (579.5, 152)]
[(1267.0, 203), (532.5, 321), (773.0, 363), (574.5, 137), (578.5, 152)]
[(1267.5, 202), (533.0, 322), (773.0, 363), (575.5, 138), (579.5, 152)]
[(1267.5, 203), (532.5, 323), (773.0, 363), (576.0, 135), (579.5, 153)]
[(1267.5, 203), (532.0, 323), (773.0, 364), (575.5, 134), (579.5, 153)]
[(1267.5, 203), (531.5, 323), (773.0, 364), (575.0, 134), (579.5, 153)]
[(1266.5, 203), (531.5, 323), (773.5, 365), (575.5, 134), (579.5, 153)]
[(1266.5, 202), (531.5, 323), (773.0, 364), (575.0, 134), (579.5, 154)]
[(1267.0, 201), (531.5, 323), (773.0, 364), (576.5, 134), (579.5, 154)]
[(1266.0, 202), (531.5, 323), (773.0, 364), (576.0, 135), (579.5, 154)]
[(1266.0, 202), (531.5, 323), (773.0, 364), (575.5, 135), (579.5, 154)]
[(1266.0, 202), (530.5, 323), (773.0, 365), (576.5, 135), (580.5, 154)]
[(1265.0, 201), (530.5, 323), (773.0, 364), (576.5, 135), (580.5, 155)]
[(1264.0, 201), (529.5, 323), (773.0, 364), (576.5, 134), (580.5, 155)]
[(1264.0, 201), (529.5, 323), (773.0, 364), (576.5, 134), (580.5, 155)]
[(1263.5, 200), (530.5, 323), (773.0, 364), (577.5, 135), (580.5, 154)]
[(1263.5, 200), (529.5, 323), (772.0, 364), (577.5, 135), (581.5, 155)]
[(1263.5, 200), (529.5, 323), (772.0, 364), (577.5, 135), (581.5, 155)]
[(1262.5, 199), (530.5, 324), (773.0, 363), (577.5, 136), (580.5, 156)]
[(1262.0, 199), (529.5, 324), (772.5, 364), (577.5, 135), (581.5, 156)]
[(1261.0, 198), (528.5, 324), (771.5, 364), (577.5, 136), (581.5, 156)]
[(1261.0, 198), (528.5, 323), (772.0, 364), (578.0, 136), (581.5, 157)]
[(1260.0, 198), (527.5, 324), (772.0, 363), (578.0, 136), (582.5, 157)]
[(1260.0, 197), (528.5, 323), (771.5, 363), (578.5, 136), (581.5, 157)]
[(1259.0, 197), (527.5, 324), (771.5, 364), (578.5, 136), (582.5, 157)]
[(1259.0, 197), (527.5, 324), (771.5, 364), (578.5, 137), (582.5, 157)]
[(1258.0, 196), (527.0, 323), (771.5, 364), (578.5, 138), (581.5, 157)]
[(1258.0, 196), (527.5, 324), (771.5, 364), (578.5, 138), (581.5, 157)]
[(1257.0, 196), (526.5, 324), (771.5, 364), (579.0, 138), (582.5, 158)]
[(1256.0, 196), (526.5, 324), (771.5, 364), (579.5, 138), (582.5, 158)]
[(1256.0, 195), (527.0, 323), (771.5, 364), (579.5, 139), (582.5, 159)]
[(1256.0, 196), (526.5, 322), (771.5, 364), (580.0, 138), (582.5, 159)]
[(1255.0, 196), (526.0, 323), (771.5, 364), (579.5, 139), (583.5, 160)]
[(1255.0, 195), (525.5, 324), (771.5, 364), (579.5, 139), (583.5, 159)]
[(1254.0, 195), (525.0, 323), (771.5, 364), (579.5, 140), (583.5, 159)]
[(1253.0, 194), (524.0, 323), (771.5, 363), (580.5, 141), (584.5, 160)]
[(1253.0, 194), (524.5, 323), (771.0, 364), (581.5, 140), (584.5, 160)]
[(1253.0, 194), (524.5, 323), (771.0, 364), (581.5, 140), (584.5, 160)]
[(1253.0, 194), (523.5, 323), (771.0, 364), (581.5, 141), (585.5, 161)]
[(1252.0, 194), (523.5, 322), (771.0, 364), (582.5, 142), (585.5, 162)]
[(1251.5, 194), (523.5, 322), (771.0, 364), (582.5, 142), (586.5, 161)]
[(1251.5, 194), (523.0, 323), (771.0, 363), (583.5, 142), (586.5, 161)]
[(1250.5, 193), (523.5, 322), (771.0, 364), (583.5, 142), (586.5, 161)]
[(1250.5, 193), (523.5, 322), (771.0, 363), (583.5, 142), (586.5, 162)]
[(1250.0, 193), (522.5, 322), (771.0, 364), (584.0, 142), (587.5, 163)]
[(1249.5, 193), (521.5, 322), (771.0, 363), (584.0, 141), (587.5, 162)]
[(1249.5, 193), (522.5, 322), (771.0, 363), (584.0, 141), (587.5, 162)]
[(1249.5, 193), (522.0, 322), (771.0, 363), (585.0, 141), (587.5, 163)]
[(1248.5, 192), (522.5, 321), (771.0, 363), (585.0, 141), (588.5, 162)]
[(1248.5, 192), (521.5, 321), (771.0, 364), (586.0, 141), (588.5, 162)]
[(1247.5, 192), (522.5, 321), (771.0, 364), (586.0, 141), (588.5, 162)]
[(1247.5, 192), (522.5, 321), (771.0, 364), (586.0, 141), (588.5, 162)]
[(1247.5, 193), (521.5, 321), (770.0, 363), (586.0, 141), (588.5, 162)]
[(1246.5, 192), (523.0, 320), (770.0, 363), (587.0, 141), (589.5, 162)]
[(1246.5, 192), (522.5, 320), (770.0, 363), (587.0, 142), (589.5, 163)]
[(1246.0, 192), (522.5, 320), (770.0, 363), (587.0, 142), (590.5, 162)]
[(1246.0, 192), (522.5, 320), (770.0, 363), (587.0, 142), (590.5, 162)]
[(1245.0, 191), (522.5, 320), (769.5, 363), (587.5, 142), (590.5, 162)]
[(1245.0, 191), (522.5, 320), (770.0, 363), (588.0, 142), (591.5, 163)]
[(1245.0, 192), (522.5, 319), (769.5, 363), (588.0, 142), (591.5, 163)]
[(1245.0, 191), (522.5, 319), (769.5, 364), (588.5, 143), (592.5, 163)]
[(1244.0, 192), (521.5, 319), (770.0, 363), (589.0, 142), (592.5, 163)]
[(1244.5, 192), (522.5, 319), (769.5, 364), (589.5, 143), (592.5, 164)]
[(1244.5, 192), (522.5, 319), (769.0, 363), (589.5, 143), (592.5, 163)]
[(1243.5, 192), (521.5, 320), (769.5, 363), (588.5, 143), (592.5, 164)]
[(1243.5, 192), (522.5, 320), (769.5, 364), (589.5, 143), (592.5, 164)]
[(1243.5, 192), (522.5, 320), (769.5, 364), (589.5, 143), (592.5, 164)]
[(1243.5, 192), (522.5, 319), (769.5, 364), (590.5, 144), (593.5, 165)]
[(1242.5, 192), (522.5, 320), (769.5, 364), (589.5, 145), (593.5, 164)]
[(1242.5, 192), (522.5, 320), (769.5, 365), (591.0, 144), (593.5, 165)]
[(1242.5, 191), (522.5, 320), (769.0, 364), (590.5, 145), (593.5, 165)]
[(1242.0, 192), (522.5, 320), (768.5, 364), (591.0, 145), (593.5, 164)]
[(1241.0, 192), (522.5, 320), (769.5, 364), (590.5, 146), (593.5, 165)]
[(1240.5, 192), (522.5, 319), (768.5, 364), (592.0, 146), (594.5, 166)]
[(1241.5, 192), (523.5, 320), (768.5, 365), (592.0, 145), (594.5, 166)]
[(1240.5, 193), (523.5, 319), (769.0, 364), (592.5, 146), (594.5, 167)]
[(1240.5, 192), (523.5, 319), (768.5, 364), (591.5, 147), (595.5, 167)]
[(1241.5, 192), (523.5, 319), (768.5, 365), (592.5, 148), (595.5, 167)]
[(1240.5, 192), (524.5, 319), (768.0, 364), (592.5, 148), (595.5, 167)]
[(1240.5, 192), (523.5, 319), (769.0, 363), (592.5, 148), (595.5, 168)]
[(1239.5, 192), (524.5, 319), (769.0, 364), (593.5, 148), (596.5, 168)]
[(1239.5, 192), (524.5, 320), (769.0, 364), (593.0, 150), (596.5, 168)]
[(1239.0, 192), (524.5, 320), (769.0, 364), (593.5, 150), (596.5, 169)]
[(1238.0, 192), (525.5, 321), (769.0, 363), (593.5, 149), (597.5, 169)]
[(1238.0, 191), (525.5, 321), (769.0, 364), (593.5, 150), (596.5, 169)]
[(1238.0, 191), (525.5, 321), (769.0, 364), (593.5, 150), (597.5, 169)]
[(1237.5, 191), (526.0, 320), (768.0, 364), (593.5, 149), (597.5, 170)]
[(1237.5, 191), (525.5, 321), (768.0, 364), (594.5, 150), (597.5, 169)]
[(1237.0, 192), (525.5, 321), (768.0, 364), (594.5, 150), (598.5, 170)]
[(1237.5, 192), (525.5, 321), (768.0, 363), (594.5, 150), (599.5, 170)]
[(1236.5, 191), (527.0, 320), (768.0, 363), (595.0, 150), (598.5, 170)]
[(1236.5, 191), (527.0, 320), (768.0, 363), (595.5, 150), (599.5, 170)]
[(1235.5, 191), (527.0, 320), (767.5, 363), (596.0, 150), (599.5, 171)]
[(1235.5, 191), (527.0, 320), (767.0, 363), (596.5, 150), (600.5, 171)]
[(1235.5, 191), (527.0, 320), (767.5, 363), (597.0, 150), (600.5, 171)]
[(1235.5, 191), (528.0, 320), (766.5, 364), (597.0, 150), (600.5, 171)]
[(1234.5, 191), (528.0, 320), (767.0, 363), (597.0, 149), (600.5, 170)]
[(1234.5, 191), (528.0, 320), (766.5, 363), (598.0, 150), (600.5, 171)]
[(1234.0, 191), (528.0, 320), (766.5, 363), (598.0, 150), (600.5, 171)]
[(1234.0, 190), (528.5, 319), (766.5, 363), (598.0, 149), (601.5, 172)]
[(1234.0, 191), (528.0, 320), (766.5, 363), (597.5, 150), (601.5, 171)]
[(1233.0, 191), (528.0, 320), (766.5, 363), (598.0, 150), (601.5, 171)]
[(1233.0, 191), (528.0, 320), (765.5, 363), (598.0, 150), (602.5, 171)]
[(1233.0, 191), (529.0, 320), (765.5, 363), (598.0, 150), (602.5, 171)]
[(1233.0, 191), (528.5, 319), (765.5, 363), (598.0, 150), (602.5, 172)]
[(1233.0, 191), (529.0, 320), (765.5, 363), (598.0, 150), (601.5, 171)]
[(1232.0, 191), (529.0, 320), (765.5, 363), (598.0, 150), (602.5, 171)]
[(1232.5, 191), (529.0, 320), (766.0, 364), (598.0, 150), (602.5, 172)]
[(1232.5, 191), (529.0, 320), (765.5, 363), (599.0, 150), (602.5, 172)]
[(1232.5, 191), (529.0, 320), (765.5, 363), (599.5, 150), (602.5, 172)]
[(1231.5, 191), (528.5, 321), (765.5, 363), (599.0, 151), (603.5, 172)]
[(1231.5, 192), (530.0, 320), (765.5, 363), (599.0, 151), (602.5, 173)]
[(1231.5, 192), (529.5, 321), (765.5, 363), (599.0, 151), (602.5, 174)]
[(1231.5, 191), (529.5, 321), (765.5, 363), (599.0, 151), (603.5, 173)]
[(1230.5, 191), (529.5, 321), (765.5, 363), (599.0, 152), (602.5, 173)]
[(1231.5, 191), (529.5, 321), (765.0, 362), (599.0, 152), (603.5, 173)]
[(1230.5, 191), (529.5, 321), (764.5, 362), (600.0, 153), (603.5, 174)]
[(1230.5, 191), (529.5, 320), (764.5, 362), (600.0, 153), (604.5, 174)]
[(1230.5, 191), (529.5, 320), (764.5, 362), (601.0, 153), (604.5, 174)]
[(1229.5, 191), (529.5, 320), (764.5, 362), (600.0, 153), (603.5, 174)]
[(1229.5, 191), (529.5, 320), (764.5, 362), (600.0, 153), (604.5, 176)]
[(1229.5, 192), (530.5, 320), (764.5, 362), (601.0, 154), (605.5, 176)]
[(1229.5, 192), (530.0, 321), (764.5, 362), (602.0, 154), (605.5, 176)]
[(1228.5, 191), (529.5, 320), (764.5, 362), (602.0, 155), (605.5, 176)]
[(1228.5, 191), (530.0, 321), (764.5, 362), (602.0, 155), (605.5, 176)]
[(1228.5, 192), (529.5, 320), (764.5, 362), (602.5, 156), (606.5, 176)]
[(1228.5, 192), (529.5, 319), (764.5, 362), (602.0, 156), (606.5, 177)]
[(1227.5, 193), (529.5, 319), (764.5, 362), (603.0, 156), (606.5, 178)]
[(1227.5, 193), (529.5, 320), (763.5, 362), (603.0, 156), (607.5, 177)]
[(1226.5, 193), (529.5, 320), (763.5, 362), (604.0, 157), (607.5, 178)]
[(1226.5, 193), (528.5, 320), (764.5, 362), (604.0, 157), (608.5, 178)]
[(1226.5, 193), (529.5, 320), (765.0, 362), (605.0, 157), (608.5, 179)]
[(1225.5, 194), (529.5, 320), (764.5, 362), (605.0, 158), (608.5, 179)]
[(1225.5, 193), (529.0, 319), (764.5, 362), (605.0, 158), (609.5, 179)]
[(1225.5, 194), (529.0, 319), (764.5, 362), (606.0, 158), (609.5, 179)]
[(1224.5, 194), (529.0, 319), (765.0, 362), (606.0, 158), (609.5, 179)]
[(1224.5, 194), (529.0, 319), (764.5, 362), (606.0, 158), (610.5, 179)]
[(1223.5, 194), (529.0, 319), (764.5, 362), (606.0, 158), (610.5, 180)]
[(1223.5, 194), (529.0, 319), (764.5, 362), (607.0, 158), (610.5, 181)]
[(1223.5, 195), (529.0, 318), (764.5, 362), (607.0, 158), (610.5, 181)]
[(1222.5, 194), (528.5, 319), (765.0, 362), (608.0, 158), (611.5, 181)]
[(1222.5, 195), (528.5, 317), (764.5, 362), (608.0, 158), (611.5, 180)]
[(1222.5, 195), (528.0, 318), (765.5, 362), (608.0, 159), (611.5, 180)]
[(1221.5, 195), (528.5, 317), (764.5, 362), (609.0, 158), (611.5, 181)]
[(1221.5, 195), (528.0, 317), (765.5, 362), (609.0, 159), (612.5, 182)]
[(1221.5, 195), (528.0, 317), (765.5, 363), (609.0, 159), (612.5, 181)]
[(1220.5, 196), (528.0, 317), (765.0, 362), (609.0, 159), (612.5, 181)]
[(1220.5, 196), (528.0, 317), (764.5, 362), (609.5, 158), (612.5, 182)]
[(1219.5, 195), (528.5, 316), (764.5, 363), (610.0, 159), (612.5, 181)]
[(1219.5, 196), (528.0, 318), (764.5, 362), (610.5, 159), (613.5, 182)]
[(1219.5, 195), (527.5, 316), (764.5, 363), (611.0, 159), (613.5, 182)]
[(1218.5, 195), (528.0, 317), (765.5, 362), (611.0, 160), (614.5, 181)]
[(1218.5, 196), (527.0, 317), (765.5, 363), (611.0, 160), (614.5, 182)]
[(1218.5, 196), (527.0, 317), (765.5, 363), (611.0, 161), (614.5, 182)]
[(1217.5, 195), (527.0, 317), (765.5, 363), (612.0, 160), (615.5, 183)]
[(1217.5, 196), (526.0, 317), (767.0, 363), (612.0, 161), (615.5, 183)]
[(1217.5, 195), (526.5, 316), (766.5, 364), (612.5, 161), (615.5, 183)]
[(1216.5, 196), (526.5, 315), (766.5, 364), (612.0, 161), (615.5, 183)]
[(1216.5, 195), (527.0, 317), (766.5, 363), (613.0, 162), (616.5, 183)]
[(1216.5, 196), (527.5, 316), (767.0, 363), (613.0, 162), (616.5, 184)]
[(1216.5, 196), (526.5, 315), (766.5, 363), (613.0, 163), (616.5, 185)]
[(1215.5, 196), (526.5, 315), (767.0, 363), (613.0, 163), (616.5, 185)]
[(1215.5, 195), (526.5, 315), (766.5, 363), (614.0, 163), (617.5, 185)]
[(1215.5, 196), (525.5, 314), (767.0, 363), (615.0, 164), (617.5, 185)]
[(1215.0, 196), (526.0, 316), (766.5, 363), (614.0, 164), (618.5, 186)]
