[(1203.0, 692.5), (2311.0, 690.0), (3532.0, 1696.0), (34.5, 1771.5)]
[(1203.0, 693.5), (2311.0, 690.0), (3532.0, 1696.0), (33.5, 1771.5)]
[(1203.0, 693.5), (2311.0, 690.0), (3532.0, 1696.0), (33.5, 1771.5)]
[(1203.0, 692.5), (2311.0, 690.0), (3532.0, 1696.0), (33.5, 1771.5)]
[(1203.0, 692.5), (2310.5, 689.5), (3532.0, 1696.0), (33.0, 1771.0)]
[(1203.0, 692.5), (2311.5, 689.5), (3532.0, 1696.0), (32.5, 1771.5)]
[(1203.0, 692.5), (2311.5, 690.5), (3532.0, 1696.0), (33.5, 1771.5)]
[(1203.0, 692.5), (2311.5, 690.5), (3532.0, 1696.0), (33.5, 1771.5)]
[(1203.0, 693.5), (2311.5, 690.5), (3532.0, 1697.0), (33.5, 1771.5)]
[(1203.0, 693.5), (2311.5, 690.5), (3531.5, 1696.5), (33.5, 1771.5)]
[(1203.0, 692.5), (2312.0, 690.0), (3533.0, 1697.0), (33.5, 1772.5)]
[(1203.0, 692.5), (2311.5, 690.5), (3532.5, 1697.5), (33.5, 1771.5)]
[(1203.0, 693.5), (2311.5, 690.5), (3533.0, 1697.0), (34.5, 1772.5)]
[(1203.0, 692.5), (2311.5, 690.5), (3532.5, 1697.5), (33.5, 1772.0)]
[(1203.0, 692.5), (2312.5, 690.5), (3533.0, 1697.0), (33.5, 1772.0)]
[(1204.0, 693.5), (2312.5, 690.5), (3532.5, 1697.5), (33.5, 1772.0)]
[(1204.0, 692.5), (2312.5, 690.5), (3533.0, 1697.0), (33.5, 1772.0)]
[(1203.0, 693.5), (2312.5, 690.5), (3533.0, 1697.0), (33.5, 1773.0)]
[(1203.0, 692.5), (2312.0, 691.0), (3533.0, 1697.0), (33.5, 1773.0)]
[(1204.0, 693.5), (2312.0, 691.0), (3533.0, 1697.0), (33.5, 1772.0)]
[(1204.0, 693.5), (2312.5, 690.5), (3533.0, 1697.0), (33.5, 1772.0)]
[(1204.0, 692.5), (2312.5, 690.5), (3533.0, 1697.0), (33.5, 1772.0)]
[(1203.0, 693.5), (2312.5, 690.5), (3533.0, 1697.0), (34.5, 1772.0)]
[(1203.0, 693.5), (2312.5, 690.5), (3534.0, 1697.0), (34.5, 1773.0)]
[(1204.0, 693.5), (2312.0, 691.0), (3534.0, 1698.0), (34.5, 1772.0)]
[(1204.0, 693.5), (2313.0, 690.0), (3534.0, 1698.0), (34.5, 1772.0)]
[(1204.0, 693.5), (2313.0, 690.0), (3534.0, 1698.0), (34.5, 1772.0)]
[(1204.0, 693.5), (2312.0, 690.0), (3534.0, 1698.0), (34.5, 1772.0)]
[(1204.0, 693.5), (2312.0, 691.0), (3534.0, 1698.0), (34.5, 1772.0)]
[(1204.0, 693.5), (2312.0, 691.0), (3534.0, 1698.0), (34.5, 1772.0)]
[(1204.0, 693.5), (2312.0, 691.0), (3534.0, 1698.0), (34.5, 1772.0)]
[(1204.0, 692.5), (2312.0, 691.0), (3534.0, 1698.0), (34.5, 1772.0)]
[(1204.0, 693.5), (2312.0, 691.0), (3534.0, 1698.0), (34.5, 1773.0)]
[(1204.0, 693.5), (2313.0, 690.0), (3534.0, 1698.0), (34.5, 1772.0)]
[(1204.0, 693.5), (2313.0, 690.0), (3534.0, 1699.0), (35.5, 1772.0)]
[(1204.0, 693.5), (2313.0, 690.0), (3534.0, 1698.0), (34.5, 1772.0)]
[(1204.0, 693.5), (2313.0, 690.0), (3534.0, 1698.0), (35.5, 1773.0)]
[(1204.0, 693.5), (2313.0, 691.0), (3534.0, 1698.0), (35.5, 1773.0)]
[(1204.0, 693.5), (2313.0, 691.0), (3534.0, 1698.0), (35.5, 1773.0)]
[(1204.0, 693.5), (2313.0, 691.0), (3534.0, 1698.0), (34.5, 1773.0)]
[(1205.0, 693.5), (2313.0, 691.0), (3534.0, 1699.0), (35.5, 1773.0)]
[(1204.0, 693.5), (2313.5, 690.5), (3535.0, 1699.0), (35.5, 1773.0)]
[(1204.0, 693.5), (2313.0, 692.0), (3535.0, 1699.0), (35.5, 1773.0)]
[(1204.0, 693.5), (2312.5, 690.5), (3535.5, 1698.5), (35.5, 1773.0)]
[(1205.0, 693.5), (2312.5, 690.5), (3535.0, 1699.0), (35.5, 1773.0)]
[(1204.0, 693.5), (2313.5, 691.5), (3535.0, 1699.0), (36.5, 1774.0)]
[(1204.0, 693.5), (2313.5, 691.5), (3535.5, 1698.5), (36.5, 1774.0)]
[(1204.0, 693.5), (2313.5, 691.5), (3535.0, 1699.0), (36.5, 1774.0)]
[(1205.0, 694.5), (2313.5, 691.5), (3535.0, 1699.0), (35.5, 1774.0)]
[(1205.0, 694.5), (2314.0, 691.0), (3535.0, 1699.0), (36.5, 1774.0)]
[(1204.0, 694.5), (2313.0, 692.0), (3535.0, 1699.0), (36.5, 1774.0)]
[(1204.0, 694.5), (2313.0, 691.0), (3535.0, 1699.0), (37.0, 1774.5)]
[(1204.0, 694.5), (2313.0, 692.0), (3535.5, 1699.5), (37.5, 1775.0)]
[(1205.0, 694.5), (2313.0, 691.0), (3535.0, 1699.0), (36.5, 1775.0)]
[(1205.0, 694.5), (2313.0, 692.0), (3535.0, 1699.0), (36.5, 1775.0)]
